Datum,Filename,MaxFuss,MaxVelo
2017-11-04 13:30:00,2017-11-04-1330.jpg,2.89,0.74
2017-11-04 13:45:00,2017-11-04-1345.jpg,2.76,0.91
2017-11-04 14:00:00,2017-11-04-1400.jpg,3.26,1.3
2017-11-04 14:15:00,2017-11-04-1415.jpg,2.83,0.7
2017-11-04 14:30:00,2017-11-04-1430.jpg,2.94,0.89
2017-11-04 14:45:00,2017-11-04-1445.jpg,3.28,0.82
2017-11-04 15:00:00,2017-11-04-1500.jpg,2.68,0.71
2017-11-04 15:15:00,2017-11-04-1515.jpg,2.59,0.83
2017-11-04 15:30:00,2017-11-04-1530.jpg,3.11,0.88
2017-11-04 15:45:00,2017-11-04-1545.jpg,3.4,1.16
2017-11-04 16:00:00,2017-11-04-1600.jpg,2.93,0.91
2017-11-04 16:15:00,2017-11-04-1615.jpg,2.74,0.76
2017-11-04 16:30:00,2017-11-04-1630.jpg,3.03,0.82
2017-11-04 16:45:00,2017-11-04-1645.jpg,3.09,1.02
2017-11-04 17:00:00,2017-11-04-1700.jpg,2.54,0.65
2017-11-04 17:15:00,2017-11-04-1715.jpg,2.68,0.78
2017-11-04 17:30:00,2017-11-04-1730.jpg,3.02,0.79
2017-11-04 17:45:00,2017-11-04-1745.jpg,2.48,0.86
2017-11-04 18:00:00,2017-11-04-1800.jpg,2.56,0.78
2017-11-04 18:15:00,2017-11-04-1815.jpg,2.38,0.5
2017-11-04 18:30:00,2017-11-04-1830.jpg,2.19,0.7
2017-11-04 18:45:00,2017-11-04-1845.jpg,2.34,0.78
2017-11-04 19:00:00,2017-11-04-1900.jpg,2.1,0.68
2017-11-04 19:15:00,2017-11-04-1915.jpg,2.43,0.69
2017-11-04 19:30:00,2017-11-04-1930.jpg,1.88,0.55
2017-11-04 19:45:00,2017-11-04-1945.jpg,2.0,0.62
2017-11-04 20:00:00,2017-11-04-2000.jpg,2.0,0.67
2017-11-04 20:15:00,2017-11-04-2015.jpg,2.07,0.65
2017-11-04 20:30:00,2017-11-04-2030.jpg,1.2,0.5
2017-11-04 20:45:00,2017-11-04-2045.jpg,1.76,0.45
2017-11-04 21:00:00,2017-11-04-2100.jpg,1.86,0.32
2017-11-04 21:15:00,2017-11-04-2115.jpg,1.75,0.43
2017-11-04 21:30:00,2017-11-04-2130.jpg,1.06,0.39
2017-11-04 21:45:00,2017-11-04-2145.jpg,2.22,0.38
2017-11-04 22:00:00,2017-11-04-2200.jpg,2.3,0.6
2017-11-04 22:15:00,2017-11-04-2215.jpg,2.29,0.44
2017-11-04 22:30:00,2017-11-04-2230.jpg,2.54,0.4
2017-11-04 22:45:00,2017-11-04-2245.jpg,2.23,0.35
2017-11-04 23:00:00,2017-11-04-2300.jpg,2.77,0.48
2017-11-04 23:15:00,2017-11-04-2315.jpg,2.55,0.4
2017-11-04 23:30:00,2017-11-04-2330.jpg,2.28,0.71
2017-11-04 23:45:00,2017-11-04-2345.jpg,2.97,0.68
2017-11-05 00:00:00,2017-11-05-0000.jpg,2.27,0.51
2017-11-05 00:15:00,2017-11-05-0015.jpg,2.33,0.5
2017-11-05 00:30:00,2017-11-05-0030.jpg,2.51,0.51
2017-11-05 00:45:00,2017-11-05-0045.jpg,2.51,0.7
2017-11-05 01:00:00,2017-11-05-0100.jpg,2.52,0.45
2017-11-05 01:15:00,2017-11-05-0115.jpg,2.54,0.49
2017-11-05 01:30:00,2017-11-05-0130.jpg,1.34,0.39
2017-11-05 01:45:00,2017-11-05-0145.jpg,1.97,0.33
2017-11-05 02:00:00,2017-11-05-0200.jpg,2.28,0.43
2017-11-05 02:15:00,2017-11-05-0215.jpg,2.3,0.25
2017-11-05 02:30:00,2017-11-05-0230.jpg,1.88,0.2
2017-11-05 02:45:00,2017-11-05-0245.jpg,1.78,0.32
2017-11-05 03:00:00,2017-11-05-0300.jpg,1.71,0.41
2017-11-05 03:15:00,2017-11-05-0315.jpg,1.64,0.3
2017-11-05 03:30:00,2017-11-05-0330.jpg,1.33,0.22
2017-11-05 03:45:00,2017-11-05-0345.jpg,1.23,0.16
2017-11-05 04:00:00,2017-11-05-0400.jpg,1.3,0.25
2017-11-05 04:15:00,2017-11-05-0415.jpg,1.22,0.25
2017-11-05 04:30:00,2017-11-05-0430.jpg,1.07,0.2
2017-11-05 04:45:00,2017-11-05-0445.jpg,1.09,0.2
2017-11-05 05:00:00,2017-11-05-0500.jpg,0.91,0.07
2017-11-05 05:15:00,2017-11-05-0515.jpg,1.04,0.13
2017-11-05 05:30:00,2017-11-05-0530.jpg,0.4,0.14
2017-11-05 05:45:00,2017-11-05-0545.jpg,0.49,0.08
2017-11-05 06:00:00,2017-11-05-0600.jpg,0.64,0.06
2017-11-05 06:15:00,2017-11-05-0615.jpg,0.45,0.06
2017-11-05 06:30:00,2017-11-05-0630.jpg,0.47,0.16
2017-11-05 06:45:00,2017-11-05-0645.jpg,0.42,0.09
2017-11-05 07:00:00,2017-11-05-0700.jpg,0.39,0.07
2017-11-05 07:15:00,2017-11-05-0715.jpg,0.31,0.08
2017-11-05 07:30:00,2017-11-05-0730.jpg,0.49,0.12
2017-11-05 07:45:00,2017-11-05-0745.jpg,0.33,0.11
2017-11-05 08:00:00,2017-11-05-0800.jpg,0.35,0.07
2017-11-05 08:15:00,2017-11-05-0815.jpg,0.25,0.07
2017-11-05 08:30:00,2017-11-05-0830.jpg,0.31,0.11
2017-11-05 08:45:00,2017-11-05-0845.jpg,0.32,0.11
2017-11-05 09:00:00,2017-11-05-0900.jpg,0.5,0.19
2017-11-05 09:15:00,2017-11-05-0915.jpg,0.53,0.07
2017-11-05 09:30:00,2017-11-05-0930.jpg,0.45,0.14
2017-11-05 09:45:00,2017-11-05-0945.jpg,0.79,0.18
2017-11-05 10:00:00,2017-11-05-1000.jpg,0.56,0.11
2017-11-05 10:15:00,2017-11-05-1015.jpg,0.99,0.11
2017-11-05 10:30:00,2017-11-05-1030.jpg,0.65,0.17
2017-11-05 10:45:00,2017-11-05-1045.jpg,0.78,0.17
2017-11-05 11:00:00,2017-11-05-1100.jpg,0.63,0.09
2017-11-05 11:15:00,2017-11-05-1115.jpg,0.75,0.08
2017-11-05 11:30:00,2017-11-05-1130.jpg,0.93,0.09
2017-11-05 11:45:00,2017-11-05-1145.jpg,0.61,0.1
2017-11-05 12:00:00,2017-11-05-1200.jpg,0.8,0.11
2017-11-05 12:15:00,2017-11-05-1215.jpg,1.25,0.12
2017-11-05 12:30:00,2017-11-05-1230.jpg,0.65,0.11
2017-11-05 12:45:00,2017-11-05-1245.jpg,0.71,0.09
2017-11-05 13:00:00,2017-11-05-1300.jpg,0.74,0.09
2017-11-05 13:15:00,2017-11-05-1315.jpg,0.8,0.09
2017-11-05 13:30:00,2017-11-05-1330.jpg,0.87,0.19
2017-11-05 13:45:00,2017-11-05-1345.jpg,0.9,0.11
2017-11-05 14:00:00,2017-11-05-1400.jpg,0.94,0.17
2017-11-05 14:15:00,2017-11-05-1415.jpg,0.99,0.15
2017-11-05 14:30:00,2017-11-05-1430.jpg,0.89,0.16
2017-11-05 14:45:00,2017-11-05-1445.jpg,0.84,0.14
2017-11-05 15:00:00,2017-11-05-1500.jpg,1.1,0.19
2017-11-05 15:15:00,2017-11-05-1515.jpg,0.88,0.21
2017-11-05 15:30:00,2017-11-05-1530.jpg,2.33,0.2
2017-11-05 15:45:00,2017-11-05-1545.jpg,3.15,0.3
2017-11-05 16:00:00,2017-11-05-1600.jpg,1.53,0.22
2017-11-05 16:15:00,2017-11-05-1615.jpg,1.49,0.27
2017-11-05 16:30:00,2017-11-05-1630.jpg,1.8,0.28
2017-11-05 16:45:00,2017-11-05-1645.jpg,1.23,0.3
2017-11-05 17:00:00,2017-11-05-1700.jpg,1.25,0.32
2017-11-05 17:15:00,2017-11-05-1715.jpg,1.37,0.36
2017-11-05 17:30:00,2017-11-05-1730.jpg,1.4,0.28
2017-11-05 17:45:00,2017-11-05-1745.jpg,1.07,0.29
2017-11-05 18:00:00,2017-11-05-1800.jpg,1.3,0.27
2017-11-05 18:15:00,2017-11-05-1815.jpg,1.12,0.31
2017-11-05 18:30:00,2017-11-05-1830.jpg,1.22,0.39
2017-11-05 18:45:00,2017-11-05-1845.jpg,1.27,0.42
2017-11-05 19:00:00,2017-11-05-1900.jpg,1.12,0.27
2017-11-05 19:15:00,2017-11-05-1915.jpg,1.05,0.27
2017-11-05 19:30:00,2017-11-05-1930.jpg,0.68,0.17
2017-11-05 19:45:00,2017-11-05-1945.jpg,1.09,0.25
2017-11-05 20:00:00,2017-11-05-2000.jpg,0.94,0.21
2017-11-05 20:15:00,2017-11-05-2015.jpg,0.66,0.14
2017-11-05 20:30:00,2017-11-05-2030.jpg,0.55,0.22
2017-11-05 20:45:00,2017-11-05-2045.jpg,0.38,0.13
2017-11-05 21:00:00,2017-11-05-2100.jpg,0.59,0.14
2017-11-05 21:15:00,2017-11-05-2115.jpg,0.47,0.19
2017-11-05 21:30:00,2017-11-05-2130.jpg,0.5,0.14
2017-11-05 21:45:00,2017-11-05-2145.jpg,0.44,0.13
2017-11-05 22:00:00,2017-11-05-2200.jpg,0.45,0.16
2017-11-05 22:15:00,2017-11-05-2215.jpg,0.36,0.16
2017-11-05 22:30:00,2017-11-05-2230.jpg,0.41,0.08
2017-11-05 22:45:00,2017-11-05-2245.jpg,0.45,0.12
2017-11-05 23:00:00,2017-11-05-2300.jpg,0.31,0.18
2017-11-05 23:15:00,2017-11-05-2315.jpg,0.34,0.06
2017-11-05 23:30:00,2017-11-05-2330.jpg,0.32,0.08
2017-11-05 23:45:00,2017-11-05-2345.jpg,0.21,0.1
2017-11-06 00:00:00,2017-11-06-0000.jpg,0.12,0.05
2017-11-06 00:15:00,2017-11-06-0015.jpg,0.18,0.05
2017-11-06 00:30:00,2017-11-06-0030.jpg,0.27,0.03
2017-11-06 00:45:00,2017-11-06-0045.jpg,0.14,0.04
2017-11-06 01:00:00,2017-11-06-0100.jpg,0.11,0.02
2017-11-06 01:15:00,2017-11-06-0115.jpg,0.18,0.03
2017-11-06 01:30:00,2017-11-06-0130.jpg,0.05,0.07
2017-11-06 01:45:00,2017-11-06-0145.jpg,0.07,0.05
2017-11-06 02:00:00,2017-11-06-0200.jpg,0.13,0.04
2017-11-06 02:15:00,2017-11-06-0215.jpg,0.06,0.02
2017-11-06 02:30:00,2017-11-06-0230.jpg,0.03,0.02
2017-11-06 02:45:00,2017-11-06-0245.jpg,0.02,0.01
2017-11-06 03:00:00,2017-11-06-0300.jpg,0.01,0.02
2017-11-06 03:15:00,2017-11-06-0315.jpg,0.03,0.02
2017-11-06 03:30:00,2017-11-06-0330.jpg,0.05,0.02
2017-11-06 03:45:00,2017-11-06-0345.jpg,0.03,0.02
2017-11-06 04:00:00,2017-11-06-0400.jpg,0.08,0.02
2017-11-06 04:15:00,2017-11-06-0415.jpg,0.15,0.02
2017-11-06 04:30:00,2017-11-06-0430.jpg,0.1,0.02
2017-11-06 04:45:00,2017-11-06-0445.jpg,0.04,0.03
2017-11-06 05:00:00,2017-11-06-0500.jpg,0.09,0.02
2017-11-06 05:15:00,2017-11-06-0515.jpg,0.13,0.03
2017-11-06 05:30:00,2017-11-06-0530.jpg,0.18,0.07
2017-11-06 05:45:00,2017-11-06-0545.jpg,0.18,0.08
2017-11-06 06:00:00,2017-11-06-0600.jpg,0.37,0.07
2017-11-06 06:15:00,2017-11-06-0615.jpg,0.45,0.19
2017-11-06 06:30:00,2017-11-06-0630.jpg,0.77,0.2
2017-11-06 06:45:00,2017-11-06-0645.jpg,0.8,0.23
2017-11-06 07:00:00,2017-11-06-0700.jpg,1.02,0.3
2017-11-06 07:15:00,2017-11-06-0715.jpg,1.36,0.38
2017-11-06 07:30:00,2017-11-06-0730.jpg,1.6,0.55
2017-11-06 07:45:00,2017-11-06-0745.jpg,2.01,0.75
2017-11-06 08:00:00,2017-11-06-0800.jpg,2.44,0.89
2017-11-06 08:15:00,2017-11-06-0815.jpg,1.79,0.87
2017-11-06 08:30:00,2017-11-06-0830.jpg,2.19,1.11
2017-11-06 08:45:00,2017-11-06-0845.jpg,1.73,0.83
2017-11-06 09:00:00,2017-11-06-0900.jpg,1.42,0.52
2017-11-06 09:15:00,2017-11-06-0915.jpg,1.23,0.38
2017-11-06 09:30:00,2017-11-06-0930.jpg,1.49,0.26
2017-11-06 09:45:00,2017-11-06-0945.jpg,1.44,0.3
2017-11-06 10:00:00,2017-11-06-1000.jpg,1.56,0.3
2017-11-06 10:15:00,2017-11-06-1015.jpg,1.31,0.29
2017-11-06 10:30:00,2017-11-06-1030.jpg,1.69,0.23
2017-11-06 10:45:00,2017-11-06-1045.jpg,1.52,0.3
2017-11-06 11:00:00,2017-11-06-1100.jpg,1.47,0.22
2017-11-06 11:15:00,2017-11-06-1115.jpg,1.62,0.31
2017-11-06 11:30:00,2017-11-06-1130.jpg,1.62,0.34
2017-11-06 11:45:00,2017-11-06-1145.jpg,1.71,0.37
2017-11-06 12:00:00,2017-11-06-1200.jpg,2.42,0.45
2017-11-06 12:15:00,2017-11-06-1215.jpg,2.37,0.41
2017-11-06 12:30:00,2017-11-06-1230.jpg,1.8,0.24
2017-11-06 12:45:00,2017-11-06-1245.jpg,2.04,0.34
2017-11-06 13:00:00,2017-11-06-1300.jpg,1.47,0.38
2017-11-06 13:15:00,2017-11-06-1315.jpg,1.79,0.52
2017-11-06 13:30:00,2017-11-06-1330.jpg,1.87,0.4
2017-11-06 13:45:00,2017-11-06-1345.jpg,2.02,0.34
2017-11-06 14:00:00,2017-11-06-1400.jpg,2.0,0.31
2017-11-06 14:15:00,2017-11-06-1415.jpg,1.58,0.37
2017-11-06 14:30:00,2017-11-06-1430.jpg,1.82,0.36
2017-11-06 14:45:00,2017-11-06-1445.jpg,2.06,0.41
2017-11-06 15:00:00,2017-11-06-1500.jpg,2.22,0.36
2017-11-06 15:15:00,2017-11-06-1515.jpg,2.02,0.35
2017-11-06 15:30:00,2017-11-06-1530.jpg,2.19,0.43
2017-11-06 15:45:00,2017-11-06-1545.jpg,2.3,0.49
2017-11-06 16:00:00,2017-11-06-1600.jpg,2.58,0.45
2017-11-06 16:15:00,2017-11-06-1615.jpg,2.71,0.51
2017-11-06 16:30:00,2017-11-06-1630.jpg,2.85,0.54
2017-11-06 16:45:00,2017-11-06-1645.jpg,3.1,0.66
2017-11-06 17:00:00,2017-11-06-1700.jpg,3.15,0.75
2017-11-06 17:15:00,2017-11-06-1715.jpg,3.54,0.83
2017-11-06 17:30:00,2017-11-06-1730.jpg,2.47,1.03
2017-11-06 17:45:00,2017-11-06-1745.jpg,3.13,1.16
2017-11-06 18:00:00,2017-11-06-1800.jpg,2.84,0.97
2017-11-06 18:15:00,2017-11-06-1815.jpg,3.12,1.0
2017-11-06 18:30:00,2017-11-06-1830.jpg,2.45,0.78
2017-11-06 18:45:00,2017-11-06-1845.jpg,2.19,0.8
2017-11-06 19:00:00,2017-11-06-1900.jpg,2.36,0.83
2017-11-06 19:15:00,2017-11-06-1915.jpg,2.23,0.75
2017-11-06 19:30:00,2017-11-06-1930.jpg,1.71,0.68
2017-11-06 19:45:00,2017-11-06-1945.jpg,2.06,0.96
2017-11-06 20:00:00,2017-11-06-2000.jpg,1.88,0.67
2017-11-06 20:15:00,2017-11-06-2015.jpg,1.79,0.52
2017-11-06 20:30:00,2017-11-06-2030.jpg,1.18,0.37
2017-11-06 20:45:00,2017-11-06-2045.jpg,0.97,0.36
2017-11-06 21:00:00,2017-11-06-2100.jpg,1.21,0.37
2017-11-06 21:15:00,2017-11-06-2115.jpg,1.19,0.4
2017-11-06 21:30:00,2017-11-06-2130.jpg,1.11,0.32
2017-11-06 21:45:00,2017-11-06-2145.jpg,1.13,0.49
2017-11-06 22:00:00,2017-11-06-2200.jpg,1.15,0.39
2017-11-06 22:15:00,2017-11-06-2215.jpg,1.34,0.4
2017-11-06 22:30:00,2017-11-06-2230.jpg,0.55,0.33
2017-11-06 22:45:00,2017-11-06-2245.jpg,0.73,0.31
2017-11-06 23:00:00,2017-11-06-2300.jpg,0.84,0.35
2017-11-06 23:15:00,2017-11-06-2315.jpg,0.76,0.23
2017-11-06 23:30:00,2017-11-06-2330.jpg,0.73,0.18
2017-11-06 23:45:00,2017-11-06-2345.jpg,0.38,0.13
2017-11-07 00:00:00,2017-11-07-0000.jpg,0.45,0.18
2017-11-07 00:15:00,2017-11-07-0015.jpg,0.38,0.12
2017-11-07 00:30:00,2017-11-07-0030.jpg,0.28,0.06
2017-11-07 00:45:00,2017-11-07-0045.jpg,0.23,0.06
2017-11-07 01:00:00,2017-11-07-0100.jpg,0.15,0.02
2017-11-07 01:15:00,2017-11-07-0115.jpg,0.15,0.03
2017-11-07 01:30:00,2017-11-07-0130.jpg,0.11,0.04
2017-11-07 01:45:00,2017-11-07-0145.jpg,0.13,0.02
2017-11-07 02:00:00,2017-11-07-0200.jpg,0.16,0.07
2017-11-07 02:15:00,2017-11-07-0215.jpg,0.18,0.05
2017-11-07 02:30:00,2017-11-07-0230.jpg,0.07,0.03
2017-11-07 02:45:00,2017-11-07-0245.jpg,0.04,0.02
2017-11-07 03:00:00,2017-11-07-0300.jpg,0.08,0.01
2017-11-07 03:15:00,2017-11-07-0315.jpg,0.08,0.01
2017-11-07 03:30:00,2017-11-07-0330.jpg,0.13,0.04
2017-11-07 03:45:00,2017-11-07-0345.jpg,0.08,0.02
2017-11-07 04:00:00,2017-11-07-0400.jpg,0.16,0.05
2017-11-07 04:15:00,2017-11-07-0415.jpg,0.11,0.03
2017-11-07 04:30:00,2017-11-07-0430.jpg,0.57,0.05
2017-11-07 04:45:00,2017-11-07-0445.jpg,0.14,0.02
2017-11-07 05:00:00,2017-11-07-0500.jpg,0.24,0.03
2017-11-07 05:15:00,2017-11-07-0515.jpg,0.12,0.04
2017-11-07 05:30:00,2017-11-07-0530.jpg,0.21,0.04
2017-11-07 05:45:00,2017-11-07-0545.jpg,0.22,0.13
2017-11-07 06:00:00,2017-11-07-0600.jpg,0.34,0.11
2017-11-07 06:15:00,2017-11-07-0615.jpg,0.46,0.18
2017-11-07 06:30:00,2017-11-07-0630.jpg,0.68,0.31
2017-11-07 06:45:00,2017-11-07-0645.jpg,0.74,0.32
2017-11-07 07:00:00,2017-11-07-0700.jpg,1.14,0.44
2017-11-07 07:15:00,2017-11-07-0715.jpg,1.35,0.7
2017-11-07 07:30:00,2017-11-07-0730.jpg,1.84,0.84
2017-11-07 07:45:00,2017-11-07-0745.jpg,2.36,1.0
2017-11-07 08:00:00,2017-11-07-0800.jpg,2.83,1.12
2017-11-07 08:15:00,2017-11-07-0815.jpg,1.79,1.44
2017-11-07 08:30:00,2017-11-07-0830.jpg,2.57,1.41
2017-11-07 08:45:00,2017-11-07-0845.jpg,2.7,1.45
2017-11-07 09:00:00,2017-11-07-0900.jpg,2.19,0.89
2017-11-07 09:15:00,2017-11-07-0915.jpg,1.45,0.65
2017-11-07 09:30:00,2017-11-07-0930.jpg,1.8,0.48
2017-11-07 09:45:00,2017-11-07-0945.jpg,1.69,0.56
2017-11-07 10:00:00,2017-11-07-1000.jpg,1.97,0.42
2017-11-07 10:15:00,2017-11-07-1015.jpg,1.68,0.44
2017-11-07 10:30:00,2017-11-07-1030.jpg,1.5,0.49
2017-11-07 10:45:00,2017-11-07-1045.jpg,1.71,0.53
2017-11-07 11:00:00,2017-11-07-1100.jpg,1.97,0.31
2017-11-07 11:15:00,2017-11-07-1115.jpg,1.77,0.36
2017-11-07 11:30:00,2017-11-07-1130.jpg,2.11,0.37
2017-11-07 11:45:00,2017-11-07-1145.jpg,2.76,0.63
2017-11-07 12:00:00,2017-11-07-1200.jpg,2.8,0.51
2017-11-07 12:15:00,2017-11-07-1215.jpg,2.11,0.41
2017-11-07 12:30:00,2017-11-07-1230.jpg,2.62,0.35
2017-11-07 12:45:00,2017-11-07-1245.jpg,2.44,0.52
2017-11-07 13:00:00,2017-11-07-1300.jpg,2.13,0.42
2017-11-07 13:15:00,2017-11-07-1315.jpg,2.15,0.51
2017-11-07 13:30:00,2017-11-07-1330.jpg,2.05,0.68
2017-11-07 13:45:00,2017-11-07-1345.jpg,1.75,0.57
2017-11-07 14:00:00,2017-11-07-1400.jpg,1.82,0.33
2017-11-07 14:15:00,2017-11-07-1415.jpg,2.05,0.43
2017-11-07 14:30:00,2017-11-07-1430.jpg,2.08,0.43
2017-11-07 14:45:00,2017-11-07-1445.jpg,1.5,0.42
2017-11-07 15:00:00,2017-11-07-1500.jpg,1.45,0.43
2017-11-07 15:15:00,2017-11-07-1515.jpg,1.89,0.41
2017-11-07 15:30:00,2017-11-07-1530.jpg,1.94,0.34
2017-11-07 15:45:00,2017-11-07-1545.jpg,2.07,0.42
2017-11-07 16:00:00,2017-11-07-1600.jpg,2.43,0.45
2017-11-07 16:15:00,2017-11-07-1615.jpg,2.8,0.61
2017-11-07 16:30:00,2017-11-07-1630.jpg,1.95,0.49
2017-11-07 16:45:00,2017-11-07-1645.jpg,3.06,0.63
2017-11-07 17:00:00,2017-11-07-1700.jpg,3.45,0.73
2017-11-07 17:15:00,2017-11-07-1715.jpg,3.44,1.15
2017-11-07 17:30:00,2017-11-07-1730.jpg,3.21,1.34
2017-11-07 17:45:00,2017-11-07-1745.jpg,3.33,1.28
2017-11-07 18:00:00,2017-11-07-1800.jpg,3.35,1.27
2017-11-07 18:15:00,2017-11-07-1815.jpg,3.28,1.31
2017-11-07 18:30:00,2017-11-07-1830.jpg,2.76,0.87
2017-11-07 18:45:00,2017-11-07-1845.jpg,2.77,1.19
2017-11-07 19:00:00,2017-11-07-1900.jpg,2.47,0.95
2017-11-07 19:15:00,2017-11-07-1915.jpg,2.22,0.67
2017-11-07 19:30:00,2017-11-07-1930.jpg,1.44,0.79
2017-11-07 19:45:00,2017-11-07-1945.jpg,1.92,0.87
2017-11-07 20:00:00,2017-11-07-2000.jpg,1.27,0.84
2017-11-07 20:15:00,2017-11-07-2015.jpg,1.66,0.58
2017-11-07 20:30:00,2017-11-07-2030.jpg,1.68,0.47
2017-11-07 20:45:00,2017-11-07-2045.jpg,1.35,0.43
2017-11-07 21:00:00,2017-11-07-2100.jpg,1.09,0.34
2017-11-07 21:15:00,2017-11-07-2115.jpg,1.29,0.47
2017-11-07 21:30:00,2017-11-07-2130.jpg,1.2,0.35
2017-11-07 21:45:00,2017-11-07-2145.jpg,1.56,0.33
2017-11-07 22:00:00,2017-11-07-2200.jpg,1.02,0.35
2017-11-07 22:15:00,2017-11-07-2215.jpg,1.17,0.32
2017-11-07 22:30:00,2017-11-07-2230.jpg,0.89,0.34
2017-11-07 22:45:00,2017-11-07-2245.jpg,1.02,0.34
2017-11-07 23:00:00,2017-11-07-2300.jpg,1.11,0.32
2017-11-07 23:15:00,2017-11-07-2315.jpg,1.03,0.48
2017-11-07 23:30:00,2017-11-07-2330.jpg,0.81,0.26
2017-11-07 23:45:00,2017-11-07-2345.jpg,0.61,0.17
2017-11-08 00:00:00,2017-11-08-0000.jpg,0.55,0.14
2017-11-08 00:15:00,2017-11-08-0015.jpg,0.37,0.1
2017-11-08 00:30:00,2017-11-08-0030.jpg,0.33,0.13
2017-11-08 00:45:00,2017-11-08-0045.jpg,0.31,0.04
2017-11-08 01:00:00,2017-11-08-0100.jpg,0.22,0.05
2017-11-08 01:15:00,2017-11-08-0115.jpg,0.09,0.05
2017-11-08 01:30:00,2017-11-08-0130.jpg,0.15,0.05
2017-11-08 01:45:00,2017-11-08-0145.jpg,0.24,0.08
2017-11-08 02:00:00,2017-11-08-0200.jpg,0.23,0.05
2017-11-08 02:15:00,2017-11-08-0215.jpg,0.11,0.02
2017-11-08 02:30:00,2017-11-08-0230.jpg,0.13,0.06
2017-11-08 02:45:00,2017-11-08-0245.jpg,0.08,0.01
2017-11-08 03:00:00,2017-11-08-0300.jpg,0.07,0.02
2017-11-08 03:15:00,2017-11-08-0315.jpg,0.1,0.04
2017-11-08 03:30:00,2017-11-08-0330.jpg,0.16,0.05
2017-11-08 03:45:00,2017-11-08-0345.jpg,0.06,0.01
2017-11-08 04:00:00,2017-11-08-0400.jpg,0.12,0.01
2017-11-08 04:15:00,2017-11-08-0415.jpg,0.05,0.02
2017-11-08 04:30:00,2017-11-08-0430.jpg,0.09,0.04
2017-11-08 04:45:00,2017-11-08-0445.jpg,0.15,0.02
2017-11-08 05:00:00,2017-11-08-0500.jpg,0.13,0.03
2017-11-08 05:15:00,2017-11-08-0515.jpg,0.16,0.04
2017-11-08 05:30:00,2017-11-08-0530.jpg,0.19,0.06
2017-11-08 05:45:00,2017-11-08-0545.jpg,0.2,0.09
2017-11-08 06:00:00,2017-11-08-0600.jpg,0.34,0.18
2017-11-08 06:15:00,2017-11-08-0615.jpg,0.5,0.12
2017-11-08 06:30:00,2017-11-08-0630.jpg,0.77,0.29
2017-11-08 06:45:00,2017-11-08-0645.jpg,0.86,0.39
2017-11-08 07:00:00,2017-11-08-0700.jpg,1.2,0.48
2017-11-08 07:15:00,2017-11-08-0715.jpg,1.33,0.52
2017-11-08 07:30:00,2017-11-08-0730.jpg,1.84,0.74
2017-11-08 07:45:00,2017-11-08-0745.jpg,2.29,0.96
2017-11-08 08:00:00,2017-11-08-0800.jpg,2.69,1.21
2017-11-08 08:15:00,2017-11-08-0815.jpg,2.25,1.17
2017-11-08 08:30:00,2017-11-08-0830.jpg,2.39,1.16
2017-11-08 08:45:00,2017-11-08-0845.jpg,2.37,1.33
2017-11-08 09:00:00,2017-11-08-0900.jpg,1.81,0.64
2017-11-08 09:15:00,2017-11-08-0915.jpg,1.29,0.51
2017-11-08 09:30:00,2017-11-08-0930.jpg,1.54,0.52
2017-11-08 09:45:00,2017-11-08-0945.jpg,1.32,0.42
2017-11-08 10:00:00,2017-11-08-1000.jpg,1.31,0.36
2017-11-08 10:15:00,2017-11-08-1015.jpg,1.8,0.36
2017-11-08 10:30:00,2017-11-08-1030.jpg,1.44,0.33
2017-11-08 10:45:00,2017-11-08-1045.jpg,1.62,0.25
2017-11-08 11:00:00,2017-11-08-1100.jpg,1.75,0.32
2017-11-08 11:15:00,2017-11-08-1115.jpg,1.44,0.46
2017-11-08 11:30:00,2017-11-08-1130.jpg,1.61,0.38
2017-11-08 11:45:00,2017-11-08-1145.jpg,2.15,0.53
2017-11-08 12:00:00,2017-11-08-1200.jpg,2.54,0.45
2017-11-08 12:15:00,2017-11-08-1215.jpg,2.54,0.44
2017-11-08 12:30:00,2017-11-08-1230.jpg,2.55,0.44
2017-11-08 12:45:00,2017-11-08-1245.jpg,2.25,0.56
2017-11-08 13:00:00,2017-11-08-1300.jpg,2.0,0.45
2017-11-08 13:15:00,2017-11-08-1315.jpg,2.0,0.51
2017-11-08 13:30:00,2017-11-08-1330.jpg,2.02,0.51
2017-11-08 13:45:00,2017-11-08-1345.jpg,2.36,0.39
2017-11-08 14:00:00,2017-11-08-1400.jpg,2.19,0.42
2017-11-08 14:15:00,2017-11-08-1415.jpg,1.66,0.36
2017-11-08 14:30:00,2017-11-08-1430.jpg,2.56,0.38
2017-11-08 14:45:00,2017-11-08-1445.jpg,1.5,0.45
2017-11-08 15:00:00,2017-11-08-1500.jpg,2.5,0.42
2017-11-08 15:15:00,2017-11-08-1515.jpg,2.38,0.39
2017-11-08 15:30:00,2017-11-08-1530.jpg,2.39,0.5
2017-11-08 15:45:00,2017-11-08-1545.jpg,2.67,0.6
2017-11-08 16:00:00,2017-11-08-1600.jpg,2.67,0.42
2017-11-08 16:15:00,2017-11-08-1615.jpg,2.77,0.52
2017-11-08 16:30:00,2017-11-08-1630.jpg,3.12,0.47
2017-11-08 16:45:00,2017-11-08-1645.jpg,3.49,0.63
2017-11-08 17:00:00,2017-11-08-1700.jpg,3.29,0.83
